__time,/model_pose/x/position,/model_pose/y/position,/model_pose/z/position
1751976396.72296,0.006658237,0.014388172,0.064227755
1751976396.72505,0.006533962,0.014195133,0.064194877
1751976396.72697,0.006533962,0.014195133,0.064194877
1751976396.72896,0.006533962,0.014195133,0.064194877
1751976396.73097,0.006533962,0.014195133,0.064194877
1751976396.73295,0.006533962,0.014195133,0.064194877
1751976396.73495,0.006530984,0.013917067,0.064215646
1751976396.73694,0.006530984,0.013917067,0.064215646
1751976396.73896,0.006530984,0.013917067,0.064215646
1751976396.74093,0.006530984,0.013917067,0.064215646
1751976396.74296,0.006530984,0.013917067,0.064215646
1751976396.74495,0.00644712,0.01367094,0.06414969
1751976396.74695,0.00644712,0.01367094,0.06414969
1751976396.74894,0.00644712,0.01367094,0.06414969
1751976396.75094,0.00644712,0.01367094,0.06414969
1751976396.75294,0.00644712,0.01367094,0.06414969
1751976396.75493,0.00644712,0.01367094,0.06414969
1751976396.75695,0.006369519,0.013432756,0.064099253
1751976396.75898,0.006369519,0.013432756,0.064099253
1751976396.76098,0.006369519,0.013432756,0.064099253
1751976396.76296,0.006369519,0.013432756,0.064099253
1751976396.76497,0.006369519,0.013432756,0.064099253
1751976396.76698,0.006256981,0.013324051,0.064085376
1751976396.76895,0.006256981,0.013324051,0.064085376
1751976396.77092,0.006256981,0.013324051,0.064085376
1751976396.77299,0.006256981,0.013324051,0.064085376
1751976396.77495,0.006256981,0.013324051,0.064085376
1751976396.77696,0.006256981,0.013324051,0.064085376
1751976396.77901,0.006164808,0.013023963,0.064082127
1751976396.78096,0.006164808,0.013023963,0.064082127
1751976396.78295,0.006164808,0.013023963,0.064082127
1751976396.78497,0.006164808,0.013023963,0.064082127
1751976396.78696,0.006164808,0.013023963,0.064082127
1751976396.78895,0.006164808,0.013023963,0.064082127
1751976396.79095,0.006053154,0.012613284,0.063972278
1751976396.79295,0.006053154,0.012613284,0.063972278
1751976396.79493,0.006053154,0.012613284,0.063972278
1751976396.79696,0.006053154,0.012613284,0.063972278
1751976396.79895,0.006053154,0.012613284,0.063972278
1751976396.80095,0.00600383,0.012234942,0.063939429
1751976396.80296,0.00600383,0.012234942,0.063939429
1751976396.80498,0.00600383,0.012234942,0.063939429
1751976396.8071,0.00600383,0.012234942,0.063939429
1751976396.80908,0.00600383,0.012234942,0.063939429
1751976396.81102,0.005798742,0.011901153,0.063843477
1751976396.81301,0.005798742,0.011901153,0.063843477
1751976396.81498,0.005798742,0.011901153,0.063843477
1751976396.81696,0.005798742,0.011901153,0.063843477
1751976396.81898,0.005798742,0.011901153,0.063843477
1751976396.82097,0.005798742,0.011901153,0.063843477
1751976396.82294,0.005741986,0.01148113,0.063834375
1751976396.82495,0.005741986,0.01148113,0.063834375
1751976396.82699,0.005741986,0.01148113,0.063834375
1751976396.82896,0.005741986,0.01148113,0.063834375
1751976396.83097,0.005741986,0.01148113,0.063834375
1751976396.83299,0.005741986,0.01148113,0.063834375
1751976396.83488,0.005583005,0.011081373,0.063628891
1751976396.83694,0.005583005,0.011081373,0.063628891
1751976396.83905,0.005583005,0.011081373,0.063628891
1751976396.84098,0.005583005,0.011081373,0.063628891
1751976396.84301,0.005583005,0.011081373,0.063628891
1751976396.84495,0.005583005,0.011081373,0.063628891
1751976396.84697,0.005456335,0.010715283,0.063457329
1751976396.84897,0.005456335,0.010715283,0.063457329
1751976396.85098,0.005456335,0.010715283,0.063457329
1751976396.85302,0.005456335,0.010715283,0.063457329
1751976396.85499,0.005456335,0.010715283,0.063457329
1751976396.85697,0.005436899,0.0103363,0.063356552
1751976396.85897,0.005436899,0.0103363,0.063356552
1751976396.86097,0.005436899,0.0103363,0.063356552
1751976396.86297,0.005436899,0.0103363,0.063356552
1751976396.86494,0.005436899,0.0103363,0.063356552
1751976396.86698,0.005436899,0.0103363,0.063356552
1751976396.86898,0.00539234,0.009890599,0.063314946
1751976396.87097,0.00539234,0.009890599,0.063314946
1751976396.87298,0.00539234,0.009890599,0.063314946
1751976396.87496,0.00539234,0.009890599,0.063314946
1751976396.87698,0.00539234,0.009890599,0.063314946
1751976396.87897,0.00539234,0.009890599,0.063314946
1751976396.8811,0.005346764,0.009424624,0.063297846
1751976396.88298,0.005346764,0.009424624,0.063297846
1751976396.88498,0.005346764,0.009424624,0.063297846
1751976396.88706,0.005346764,0.009424624,0.063297846
1751976396.88895,0.005346764,0.009424624,0.063297846
1751976396.89096,0.005229021,0.008976947,0.063262016
1751976396.89296,0.005229021,0.008976947,0.063262016
1751976396.89505,0.005229021,0.008976947,0.063262016
1751976396.89696,0.005229021,0.008976947,0.063262016
1751976396.89898,0.005229021,0.008976947,0.063262016
1751976396.901,0.005054374,0.008598728,0.063136032
1751976396.90298,0.005054374,0.008598728,0.063136032
1751976396.90499,0.005054374,0.008598728,0.063136032
1751976396.90697,0.005054374,0.008598728,0.063136032
1751976396.909,0.005054374,0.008598728,0.063136032
1751976396.91095,0.005054374,0.008598728,0.063136032
1751976396.91294,0.004912251,0.008096375,0.063063064
1751976396.91496,0.004912251,0.008096375,0.063063064
1751976396.91696,0.004912251,0.008096375,0.063063064
1751976396.91896,0.004912251,0.008096375,0.063063064
1751976396.92102,0.004912251,0.008096375,0.063063064
1751976396.92296,0.004744887,0.007632565,0.06295471
1751976396.92495,0.004744887,0.007632565,0.06295471
1751976396.92695,0.004744887,0.007632565,0.06295471
1751976396.92896,0.004744887,0.007632565,0.06295471
1751976396.93094,0.004744887,0.007632565,0.06295471
1751976396.93295,0.004744887,0.007632565,0.06295471
1751976396.93501,0.00463592,0.007008354,0.062890311
1751976396.93702,0.00463592,0.007008354,0.062890311
1751976396.939,0.00463592,0.007008354,0.062890311
1751976396.94104,0.00463592,0.007008354,0.062890311
1751976396.94296,0.00463592,0.007008354,0.062890311
1751976396.94491,0.00434515,0.006384667,0.062786595
1751976396.94705,0.00434515,0.006384667,0.062786595
1751976396.94895,0.00434515,0.006384667,0.062786595
1751976396.95096,0.00434515,0.006384667,0.062786595
1751976396.95297,0.00434515,0.006384667,0.062786595
1751976396.95495,0.004099471,0.005905891,0.062627325
1751976396.95694,0.004099471,0.005905891,0.062627325
1751976396.95898,0.004099471,0.005905891,0.062627325
1751976396.96095,0.004099471,0.005905891,0.062627325
1751976396.96297,0.004099471,0.005905891,0.062627325
1751976396.96496,0.004099471,0.005905891,0.062627325
1751976396.96696,0.00382113,0.005316747,0.062445195
1751976396.96892,0.00382113,0.005316747,0.062445195
1751976396.97097,0.00382113,0.005316747,0.062445195
1751976396.97296,0.00382113,0.005316747,0.062445195
1751976396.97496,0.00382113,0.005316747,0.062445195
1751976396.97701,0.003623794,0.004815509,0.062200053
1751976396.97907,0.003623794,0.004815509,0.062200053
1751976396.98096,0.003623794,0.004815509,0.062200053
1751976396.98296,0.003623794,0.004815509,0.062200053
1751976396.98492,0.003623794,0.004815509,0.062200053
1751976396.98695,0.003623794,0.004815509,0.062200053
1751976396.98895,0.003444808,0.004198465,0.062027161
1751976396.99098,0.003444808,0.004198465,0.062027161
1751976396.99297,0.003444808,0.004198465,0.062027161
1751976396.99495,0.003444808,0.004198465,0.062027161
1751976396.99694,0.003444808,0.004198465,0.062027161
1751976396.99895,0.003164926,0.003714629,0.061844147
1751976397.00099,0.003164926,0.003714629,0.061844147
1751976397.00295,0.003164926,0.003714629,0.061844147
1751976397.00499,0.003164926,0.003714629,0.061844147
1751976397.00695,0.003164926,0.003714629,0.061844147
1751976397.00893,0.003164926,0.003714629,0.061844147
1751976397.01098,0.002800003,0.003036025,0.061498402
1751976397.01293,0.002800003,0.003036025,0.061498402
1751976397.01493,0.002800003,0.003036025,0.061498402
1751976397.01689,0.002800003,0.003036025,0.061498402
1751976397.01896,0.002800003,0.003036025,0.061498402
1751976397.02098,0.002569133,0.002540809,0.061327482
1751976397.02297,0.002569133,0.002540809,0.061327482
1751976397.02499,0.002569133,0.002540809,0.061327482
1751976397.02697,0.002569133,0.002540809,0.061327482
1751976397.02898,0.002569133,0.002540809,0.061327482
1751976397.03103,0.002319749,0.00213483,0.061255133
1751976397.03296,0.002319749,0.00213483,0.061255133
1751976397.03495,0.002319749,0.00213483,0.061255133
1751976397.03694,0.002319749,0.00213483,0.061255133
1751976397.03896,0.002319749,0.00213483,0.061255133
1751976397.04099,0.002319749,0.00213483,0.061255133
1751976397.04295,0.002029583,0.001721739,0.061082548
1751976397.04495,0.002029583,0.001721739,0.061082548
1751976397.04695,0.002029583,0.001721739,0.061082548
1751976397.04897,0.002029583,0.001721739,0.061082548
1751976397.05093,0.002029583,0.001721739,0.061082548
1751976397.05295,0.002029583,0.001721739,0.061082548
1751976397.05493,0.001777597,0.001288379,0.060880368
1751976397.05695,0.001777597,0.001288379,0.060880368
1751976397.05894,0.001777597,0.001288379,0.060880368
1751976397.06101,0.001777597,0.001288379,0.060880368
1751976397.06289,0.001777597,0.001288379,0.060880368
1751976397.06503,0.001777597,0.001288379,0.060880368
1751976397.06701,0.001620067,0.000866831,0.060797563
1751976397.069,0.001620067,0.000866831,0.060797563
1751976397.07096,0.001620067,0.000866831,0.060797563
1751976397.07297,0.001620067,0.000866831,0.060797563
1751976397.07496,0.001620067,0.000866831,0.060797563
1751976397.07696,0.001620067,0.000866831,0.060797563
1751976397.079,0.001470504,0.000379078,0.060777445
1751976397.08097,0.001470504,0.000379078,0.060777445
1751976397.08295,0.001470504,0.000379078,0.060777445
1751976397.08499,0.001470504,0.000379078,0.060777445
1751976397.08696,0.001470504,0.000379078,0.060777445
1751976397.08894,0.001470504,0.000379078,0.060777445
1751976397.09096,0.001199718,-0.000166497,0.060505421
1751976397.09299,0.001199718,-0.000166497,0.060505421
1751976397.09493,0.001199718,-0.000166497,0.060505421
1751976397.09696,0.001199718,-0.000166497,0.060505421
1751976397.09896,0.001199718,-0.000166497,0.060505421
1751976397.10095,0.001199718,-0.000166497,0.060505421
1751976397.10295,0.000937333,-0.000775185,0.060423129
1751976397.10497,0.000937333,-0.000775185,0.060423129
1751976397.10703,0.000937333,-0.000775185,0.060423129
1751976397.10895,0.000937333,-0.000775185,0.060423129
1751976397.11099,0.000937333,-0.000775185,0.060423129
1751976397.11295,0.000937333,-0.000775185,0.060423129
1751976397.11494,0.000555396,-0.00153648,0.060265775
1751976397.11696,0.000555396,-0.00153648,0.060265775
1751976397.11897,0.000555396,-0.00153648,0.060265775
1751976397.12095,0.000555396,-0.00153648,0.060265775
1751976397.12294,0.000555396,-0.00153648,0.060265775
1751976397.12496,0.000555396,-0.00153648,0.060265775
1751976397.12694,0.00015196,-0.002267797,0.059872166
1751976397.12897,0.00015196,-0.002267797,0.059872166
1751976397.13097,0.00015196,-0.002267797,0.059872166
1751976397.13295,0.00015196,-0.002267797,0.059872166
1751976397.13494,0.00015196,-0.002267797,0.059872166
1751976397.13698,0.00015196,-0.002267797,0.059872166
1751976397.13894,-0.000239863,-0.003248193,0.059596926
1751976397.14094,-0.000239863,-0.003248193,0.059596926
1751976397.14294,-0.000239863,-0.003248193,0.059596926
1751976397.14496,-0.000239863,-0.003248193,0.059596926
1751976397.14694,-0.000239863,-0.003248193,0.059596926
1751976397.14895,-0.000239863,-0.003248193,0.059596926
1751976397.15095,-0.000556098,-0.004113781,0.059340963
1751976397.15294,-0.000556098,-0.004113781,0.059340963
1751976397.15494,-0.000556098,-0.004113781,0.059340963
1751976397.157,-0.000556098,-0.004113781,0.059340963
1751976397.15895,-0.000556098,-0.004113781,0.059340963
1751976397.16097,-0.000976859,-0.004961368,0.059034194
1751976397.16298,-0.000976859,-0.004961368,0.059034194
1751976397.16495,-0.000976859,-0.004961368,0.059034194
1751976397.16694,-0.000976859,-0.004961368,0.059034194
1751976397.16895,-0.000976859,-0.004961368,0.059034194
1751976397.17094,-0.000976859,-0.004961368,0.059034194
1751976397.17294,-0.001194934,-0.005825486,0.058846734
1751976397.17494,-0.001194934,-0.005825486,0.058846734
1751976397.17698,-0.001194934,-0.005825486,0.058846734
1751976397.17894,-0.001194934,-0.005825486,0.058846734
1751976397.181,-0.001194934,-0.005825486,0.058846734
1751976397.18288,-0.001194934,-0.005825486,0.058846734
1751976397.18495,-0.001584287,-0.006631386,0.058564387
1751976397.18693,-0.001584287,-0.006631386,0.058564387
1751976397.1889,-0.001584287,-0.006631386,0.058564387
1751976397.19096,-0.001584287,-0.006631386,0.058564387
1751976397.19305,-0.001584287,-0.006631386,0.058564387
1751976397.19502,-0.001942289,-0.007312384,0.05825629
1751976397.19699,-0.001942289,-0.007312384,0.05825629
1751976397.19897,-0.001942289,-0.007312384,0.05825629
1751976397.20097,-0.001942289,-0.007312384,0.05825629
1751976397.20299,-0.001942289,-0.007312384,0.05825629
1751976397.20499,-0.001942289,-0.007312384,0.05825629
1751976397.20698,-0.002122579,-0.007917328,0.058061236
1751976397.20896,-0.002122579,-0.007917328,0.058061236
1751976397.211,-0.002122579,-0.007917328,0.058061236
1751976397.21296,-0.002122579,-0.007917328,0.058061236
1751976397.21493,-0.002122579,-0.007917328,0.058061236
1751976397.21696,-0.002122579,-0.007917328,0.058061236
1751976397.21895,-0.002246594,-0.008575913,0.057964603
1751976397.22099,-0.002246594,-0.008575913,0.057964603
1751976397.22295,-0.002246594,-0.008575913,0.057964603
1751976397.22497,-0.002246594,-0.008575913,0.057964603
1751976397.22699,-0.002246594,-0.008575913,0.057964603
1751976397.22897,-0.002479898,-0.009045877,0.057868173
1751976397.23096,-0.002479898,-0.009045877,0.057868173
1751976397.23295,-0.002479898,-0.009045877,0.057868173
1751976397.23497,-0.002479898,-0.009045877,0.057868173
1751976397.23701,-0.002479898,-0.009045877,0.057868173
1751976397.23902,-0.002648385,-0.00947837,0.057727726
1751976397.24103,-0.002648385,-0.00947837,0.057727726
1751976397.24294,-0.002648385,-0.00947837,0.057727726
1751976397.24496,-0.002648385,-0.00947837,0.057727726
1751976397.24695,-0.002648385,-0.00947837,0.057727726
1751976397.24895,-0.002648385,-0.00947837,0.057727726
1751976397.25095,-0.002816267,-0.009816261,0.057607624
1751976397.25293,-0.002816267,-0.009816261,0.057607624
1751976397.25494,-0.002816267,-0.009816261,0.057607624
1751976397.25697,-0.002816267,-0.009816261,0.057607624
1751976397.25897,-0.002816267,-0.009816261,0.057607624
1751976397.26099,-0.002816267,-0.009816261,0.057607624
1751976397.26292,-0.002854483,-0.010253375,0.057539853
1751976397.26501,-0.002854483,-0.010253375,0.057539853
1751976397.26693,-0.002854483,-0.010253375,0.057539853
1751976397.26895,-0.002854483,-0.010253375,0.057539853
1751976397.27095,-0.002854483,-0.010253375,0.057539853
1751976397.27293,-0.002854483,-0.010253375,0.057539853
1751976397.27494,-0.002950134,-0.010828975,0.057474512
1751976397.27696,-0.002950134,-0.010828975,0.057474512
1751976397.27895,-0.002950134,-0.010828975,0.057474512
1751976397.28097,-0.002950134,-0.010828975,0.057474512
1751976397.28296,-0.002950134,-0.010828975,0.057474512
1751976397.28494,-0.0031888,-0.011338508,0.057306299
1751976397.28694,-0.0031888,-0.011338508,0.057306299
1751976397.28898,-0.0031888,-0.011338508,0.057306299
1751976397.29098,-0.0031888,-0.011338508,0.057306299
1751976397.29298,-0.0031888,-0.011338508,0.057306299
1751976397.29495,-0.0031888,-0.011338508,0.057306299
1751976397.29694,-0.003306633,-0.012048147,0.057128104
1751976397.29896,-0.003306633,-0.012048147,0.057128104
1751976397.30097,-0.003306633,-0.012048147,0.057128104
1751976397.30293,-0.003306633,-0.012048147,0.057128104
1751976397.30499,-0.003306633,-0.012048147,0.057128104
1751976397.30693,-0.003349211,-0.012628954,0.057142273
1751976397.30896,-0.003349211,-0.012628954,0.057142273
1751976397.31093,-0.003349211,-0.012628954,0.057142273
1751976397.31295,-0.003349211,-0.012628954,0.057142273
1751976397.31493,-0.003349211,-0.012628954,0.057142273
1751976397.31698,-0.003349211,-0.012628954,0.057142273
1751976397.31896,-0.003623496,-0.013298933,0.056911141
1751976397.32099,-0.003623496,-0.013298933,0.056911141
1751976397.323,-0.003623496,-0.013298933,0.056911141
1751976397.325,-0.003623496,-0.013298933,0.056911141
1751976397.32695,-0.003623496,-0.013298933,0.056911141
1751976397.32894,-0.003623496,-0.013298933,0.056911141
1751976397.3309,-0.003801755,-0.013880323,0.056713964
1751976397.33295,-0.003801755,-0.013880323,0.056713964
1751976397.33494,-0.003801755,-0.013880323,0.056713964
1751976397.33695,-0.003801755,-0.013880323,0.056713964
1751976397.33896,-0.003801755,-0.013880323,0.056713964
1751976397.34095,-0.003933529,-0.014415318,0.056648822
1751976397.34297,-0.003933529,-0.014415318,0.056648822
1751976397.34497,-0.003933529,-0.014415318,0.056648822
1751976397.34699,-0.003933529,-0.014415318,0.056648822
1751976397.34896,-0.003933529,-0.014415318,0.056648822
1751976397.35093,-0.003933529,-0.014415318,0.056648822
1751976397.35297,-0.004057653,-0.015093487,0.056524125
1751976397.35497,-0.004057653,-0.015093487,0.056524125
1751976397.35695,-0.004057653,-0.015093487,0.056524125
1751976397.35895,-0.004057653,-0.015093487,0.056524125
1751976397.36095,-0.004057653,-0.015093487,0.056524125
1751976397.36299,-0.004102393,-0.015408283,0.056475393
1751976397.36508,-0.004102393,-0.015408283,0.056475393
1751976397.36697,-0.004102393,-0.015408283,0.056475393
1751976397.36896,-0.004102393,-0.015408283,0.056475393
1751976397.37099,-0.004102393,-0.015408283,0.056475393
1751976397.373,-0.004178313,-0.01571611,0.056356616
1751976397.37495,-0.004178313,-0.01571611,0.056356616
1751976397.3769,-0.004178313,-0.01571611,0.056356616
1751976397.37902,-0.004178313,-0.01571611,0.056356616
1751976397.38095,-0.004178313,-0.01571611,0.056356616
1751976397.38297,-0.004178313,-0.01571611,0.056356616
1751976397.385,-0.004183263,-0.015968171,0.056328197
1751976397.38695,-0.004183263,-0.015968171,0.056328197
1751976397.38895,-0.004183263,-0.015968171,0.056328197
1751976397.39099,-0.004183263,-0.015968171,0.056328197
1751976397.39296,-0.004183263,-0.015968171,0.056328197
1751976397.39495,-0.004183263,-0.015968171,0.056328197
1751976397.39695,-0.004272005,-0.016316117,0.056278495
1751976397.39899,-0.004272005,-0.016316117,0.056278495
1751976397.40094,-0.004272005,-0.016316117,0.056278495
1751976397.40295,-0.004272005,-0.016316117,0.056278495
1751976397.40498,-0.004272005,-0.016316117,0.056278495
1751976397.40698,-0.004247837,-0.016598323,0.056260399
1751976397.40898,-0.004247837,-0.016598323,0.056260399
1751976397.41096,-0.004247837,-0.016598323,0.056260399
1751976397.41296,-0.004247837,-0.016598323,0.056260399
1751976397.41493,-0.004247837,-0.016598323,0.056260399
1751976397.41696,-0.004247837,-0.016598323,0.056260399
1751976397.41895,-0.004311991,-0.016840481,0.056264531
1751976397.42098,-0.004311991,-0.016840481,0.056264531
1751976397.42295,-0.004311991,-0.016840481,0.056264531
1751976397.42497,-0.004311991,-0.016840481,0.056264531
1751976397.42696,-0.004311991,-0.016840481,0.056264531
1751976397.42894,-0.004309442,-0.017051111,0.056269645
1751976397.43094,-0.004309442,-0.017051111,0.056269645
1751976397.43294,-0.004309442,-0.017051111,0.056269645
1751976397.43494,-0.004309442,-0.017051111,0.056269645
1751976397.43694,-0.004309442,-0.017051111,0.056269645
1751976397.43902,-0.004309442,-0.017051111,0.056269645
1751976397.44098,-0.00430149,-0.017322166,0.056305111
1751976397.44294,-0.00430149,-0.017322166,0.056305111
1751976397.44494,-0.00430149,-0.017322166,0.056305111
1751976397.44696,-0.00430149,-0.017322166,0.056305111
1751976397.44896,-0.00430149,-0.017322166,0.056305111
1751976397.45096,-0.00430149,-0.017322166,0.056305111
1751976397.45298,-0.004277788,-0.017583257,0.056329574
1751976397.45495,-0.004277788,-0.017583257,0.056329574
1751976397.45696,-0.004277788,-0.017583257,0.056329574
1751976397.45899,-0.004277788,-0.017583257,0.056329574
1751976397.46099,-0.004277788,-0.017583257,0.056329574
1751976397.46294,-0.004264969,-0.017740464,0.056256532
1751976397.46494,-0.004264969,-0.017740464,0.056256532
1751976397.46694,-0.004264969,-0.017740464,0.056256532
1751976397.46898,-0.004264969,-0.017740464,0.056256532
1751976397.47095,-0.004264969,-0.017740464,0.056256532
1751976397.47294,-0.004264969,-0.017740464,0.056256532
1751976397.47494,-0.004345569,-0.018016387,0.056235153
1751976397.47693,-0.004345569,-0.018016387,0.056235153
1751976397.47898,-0.004345569,-0.018016387,0.056235153
1751976397.48098,-0.004345569,-0.018016387,0.056235153
1751976397.48297,-0.004345569,-0.018016387,0.056235153
1751976397.48497,-0.004423076,-0.01819813,0.056200408
1751976397.48696,-0.004423076,-0.01819813,0.056200408
1751976397.48894,-0.004423076,-0.01819813,0.056200408
1751976397.49093,-0.004423076,-0.01819813,0.056200408
1751976397.49295,-0.004423076,-0.01819813,0.056200408
1751976397.49495,-0.004445551,-0.018512039,0.056118746
1751976397.49696,-0.004445551,-0.018512039,0.056118746
1751976397.49899,-0.004445551,-0.018512039,0.056118746
1751976397.50095,-0.004445551,-0.018512039,0.056118746
1751976397.50296,-0.004445551,-0.018512039,0.056118746
1751976397.50494,-0.004445551,-0.018512039,0.056118746
1751976397.50694,-0.0045756,-0.019030867,0.055979906
1751976397.50894,-0.0045756,-0.019030867,0.055979906
1751976397.51096,-0.0045756,-0.019030867,0.055979906
1751976397.51296,-0.0045756,-0.019030867,0.055979906
1751976397.51499,-0.0045756,-0.019030867,0.055979906
1751976397.51695,-0.004629537,-0.019367702,0.055879555
1751976397.51896,-0.004629537,-0.019367702,0.055879555
1751976397.52098,-0.004629537,-0.019367702,0.055879555
1751976397.52293,-0.004629537,-0.019367702,0.055879555
1751976397.52494,-0.004629537,-0.019367702,0.055879555
1751976397.52689,-0.004629537,-0.019367702,0.055879555
1751976397.52899,-0.004684974,-0.019666898,0.055902158
1751976397.53093,-0.004684974,-0.019666898,0.055902158
1751976397.53297,-0.004684974,-0.019666898,0.055902158
1751976397.53495,-0.004684974,-0.019666898,0.055902158
1751976397.53695,-0.004684974,-0.019666898,0.055902158
1751976397.53894,-0.004779011,-0.019977406,0.055800622
1751976397.54094,-0.004779011,-0.019977406,0.055800622
1751976397.54296,-0.004779011,-0.019977406,0.055800622
1751976397.54497,-0.004779011,-0.019977406,0.055800622
1751976397.54704,-0.004779011,-0.019977406,0.055800622
1751976397.54896,-0.004847625,-0.020157084,0.055751798
1751976397.55096,-0.004847625,-0.020157084,0.055751798
1751976397.55293,-0.004847625,-0.020157084,0.055751798
1751976397.55495,-0.004847625,-0.020157084,0.055751798
1751976397.55697,-0.004847625,-0.020157084,0.055751798
1751976397.55897,-0.004847625,-0.020157084,0.055751798
1751976397.56095,-0.004819883,-0.020398837,0.055679672
1751976397.56294,-0.004819883,-0.020398837,0.055679672
1751976397.56497,-0.004819883,-0.020398837,0.055679672
1751976397.56695,-0.004819883,-0.020398837,0.055679672
1751976397.56899,-0.004819883,-0.020398837,0.055679672
1751976397.571,-0.004851587,-0.020591089,0.055642952
1751976397.57295,-0.004851587,-0.020591089,0.055642952
1751976397.57503,-0.004851587,-0.020591089,0.055642952
1751976397.57701,-0.004851587,-0.020591089,0.055642952
1751976397.579,-0.004851587,-0.020591089,0.055642952
1751976397.58104,-0.004791969,-0.020689944,0.055672592
1751976397.58296,-0.004791969,-0.020689944,0.055672592
1751976397.58489,-0.004791969,-0.020689944,0.055672592
1751976397.58701,-0.004791969,-0.020689944,0.055672592
1751976397.58895,-0.004791969,-0.020689944,0.055672592
1751976397.59093,-0.004791969,-0.020689944,0.055672592
1751976397.59296,-0.004743478,-0.02086353,0.055710313
1751976397.59498,-0.004743478,-0.02086353,0.055710313
1751976397.59693,-0.004743478,-0.02086353,0.055710313
1751976397.59893,-0.004743478,-0.02086353,0.055710313
1751976397.60098,-0.004743478,-0.02086353,0.055710313
1751976397.60293,-0.004762994,-0.020943192,0.055699763
1751976397.60497,-0.004762994,-0.020943192,0.055699763
1751976397.60693,-0.004762994,-0.020943192,0.055699763
1751976397.60896,-0.004762994,-0.020943192,0.055699763
1751976397.61097,-0.004762994,-0.020943192,0.055699763
1751976397.61294,-0.004737363,-0.021015131,0.055722884
1751976397.61493,-0.004737363,-0.021015131,0.055722884
1751976397.61697,-0.004737363,-0.021015131,0.055722884
1751976397.61893,-0.004737363,-0.021015131,0.055722884
1751976397.62101,-0.004737363,-0.021015131,0.055722884
1751976397.62297,-0.004755365,-0.021221432,0.055767296
1751976397.62498,-0.004755365,-0.021221432,0.055767296
1751976397.627,-0.004755365,-0.021221432,0.055767296
1751976397.62896,-0.004755365,-0.021221432,0.055767296
1751976397.63094,-0.004755365,-0.021221432,0.055767296
1751976397.63293,-0.004755365,-0.021221432,0.055767296
1751976397.63494,-0.004830088,-0.021472693,0.055664934
1751976397.63693,-0.004830088,-0.021472693,0.055664934
1751976397.63895,-0.004830088,-0.021472693,0.055664934
1751976397.64098,-0.004830088,-0.021472693,0.055664934
1751976397.64296,-0.004830088,-0.021472693,0.055664934
1751976397.64495,-0.004784754,-0.021707396,0.055719033
1751976397.64695,-0.004784754,-0.021707396,0.055719033
1751976397.64898,-0.004784754,-0.021707396,0.055719033
1751976397.65093,-0.004784754,-0.021707396,0.055719033
1751976397.65297,-0.004784754,-0.021707396,0.055719033
1751976397.65494,-0.004784754,-0.021707396,0.055719033
1751976397.65692,-0.004884806,-0.021979589,0.055692863
1751976397.65895,-0.004884806,-0.021979589,0.055692863
1751976397.66096,-0.004884806,-0.021979589,0.055692863
1751976397.66298,-0.004884806,-0.021979589,0.055692863
1751976397.66496,-0.004884806,-0.021979589,0.055692863
1751976397.66695,-0.004942878,-0.022267509,0.055610455
1751976397.66896,-0.004942878,-0.022267509,0.055610455
1751976397.67099,-0.004942878,-0.022267509,0.055610455
1751976397.67298,-0.004942878,-0.022267509,0.055610455
1751976397.67498,-0.004942878,-0.022267509,0.055610455
1751976397.67695,-0.004942878,-0.022267509,0.055610455
1751976397.67894,-0.004906131,-0.022652306,0.055637443
1751976397.68095,-0.004906131,-0.022652306,0.055637443
1751976397.68295,-0.004906131,-0.022652306,0.055637443
1751976397.68494,-0.004906131,-0.022652306,0.055637443
1751976397.68693,-0.004906131,-0.022652306,0.055637443
1751976397.68896,-0.004906131,-0.022652306,0.055637443
1751976397.69093,-0.005052546,-0.023104684,0.055510708
1751976397.69298,-0.005052546,-0.023104684,0.055510708
1751976397.69497,-0.005052546,-0.023104684,0.055510708
1751976397.69693,-0.005052546,-0.023104684,0.055510708
1751976397.69894,-0.005052546,-0.023104684,0.055510708
1751976397.70101,-0.005052546,-0.023104684,0.055510708
1751976397.70294,-0.00511788,-0.023619324,0.055368532
1751976397.70498,-0.00511788,-0.023619324,0.055368532
1751976397.707,-0.00511788,-0.023619324,0.055368532
1751976397.70903,-0.00511788,-0.023619324,0.055368532
1751976397.71096,-0.00511788,-0.023619324,0.055368532
1751976397.71297,-0.00511788,-0.023619324,0.055368532
1751976397.71496,-0.005191558,-0.024180395,0.055311751
1751976397.71694,-0.005191558,-0.024180395,0.055311751
1751976397.71893,-0.005191558,-0.024180395,0.055311751
1751976397.72095,-0.005191558,-0.024180395,0.055311751
1751976397.72294,-0.005191558,-0.024180395,0.055311751
1751976397.72494,-0.005191558,-0.024180395,0.055311751
1751976397.72694,-0.005229182,-0.024629085,0.055309213
1751976397.729,-0.005229182,-0.024629085,0.055309213
1751976397.73093,-0.005229182,-0.024629085,0.055309213
1751976397.73289,-0.005229182,-0.024629085,0.055309213
1751976397.73495,-0.005229182,-0.024629085,0.055309213
1751976397.73697,-0.00527329,-0.024959829,0.055238084
1751976397.73896,-0.00527329,-0.024959829,0.055238084
1751976397.74093,-0.00527329,-0.024959829,0.055238084
1751976397.74297,-0.00527329,-0.024959829,0.055238084
1751976397.74493,-0.00527329,-0.024959829,0.055238084
1751976397.74689,-0.00527329,-0.024959829,0.055238084
